Source_Node_Index,Target_Node_Index,Source_MemberID,Target_MemberID
3151,296,38954291,7842773
1007,733,36849596,36849596
761,1458,5815102,73862415
3476,2567,81805341,93818445
4738,4637,69590043,69590043
3886,4128,52924700,76367286
1238,2551,12773496,13749535
2007,847,33591109,56408396
2426,2228,33398890,43735288
1194,1727,81807917,9236630
3809,2898,93385895,93385895
1543,1615,62909013,29240705
4614,1834,45232200,45232200
704,816,50868315,23076174
1538,4654,2436099,2436099
2304,23,11653099,11653099
1223,1152,9724978,99751804
3836,4657,28940878,467116
1828,1720,75423354,13722979
2031,1554,380423,380423
123,541,3326112,3326112
1661,1728,55215653,55215653
1315,3306,55273210,53317082
3261,3150,43356743,43356743
1095,822,59570958,59570958
59,4,65314831,26386218
4380,4942,46326040,46326040
1197,52,36911778,75999314
2795,2596,33201667,90084813
4069,4262,92665667,92665667
2990,2054,94958101,94958101
2837,3761,90656857,86790279
2368,4222,8947798,8947798
520,1237,27936689,27936689
3140,4967,96723417,96723417
2285,2201,77510048,2957836
2373,2085,85706086,72589470
1359,760,20082748,20082748
4337,4198,82057926,82057926
3494,769,391952,46997540
4321,3665,76947659,21427782
1412,2084,3326112,26939565
2229,2077,50738289,50557340
2442,3353,56525099,210
4811,1085,74161460,74161460
1810,4079,26609568,46901377
3384,2294,65409297,65409297
225,13,72151099,83345380
1137,1061,39995722,15612828
975,999,72926128,72926128
2315,2494,229817,95771465
3624,3215,55580846,55580846
2409,4344,42288870,42288870
3219,3166,43735288,53691700
1906,3723,20880130,20880130
168,381,88062958,88062958
4390,3391,3223892,7825049
1069,1048,5972310,20546492
4470,2862,38896305,38896305
3248,2820,58033787,58033787
4399,4150,99239152,99239152
3242,3005,78352630,78352630
3765,3046,96241291,96241291
501,483,28702838,25691279
2271,2316,64120641,85428500
4048,2351,76470318,76470318
911,2798,77640159,77640159
3375,3534,56682566,10654490
3550,2340,67507435,67507435
2043,1634,22428277,86882871
2729,2605,47158970,54300648
2161,3087,94556244,94556244
2794,3525,47237488,14543888
3750,4091,48738147,48738147
1081,1408,68562779,68562779
3944,429,85483706,85483706
2815,2830,34577379,51638716
1530,1005,913845,913845
2882,2591,36220913,97735414
2634,2489,88293925,88293925
1801,1468,71569186,71569186
2009,222,20660827,20660827
2936,2827,95489884,3809613
4246,4379,9819847,9819847
4009,3914,9236630,53394897
845,3238,38523282,38523282
2725,4189,26939565,9078681
1450,608,74693675,74693675
2938,3021,72188011,23128304
663,723,41232226,53407812
4099,1592,58056219,58056219
4124,4574,16748809,97227054
4034,3863,16198505,52126269
1508,4198,82057926,82057926
3509,2958,12447406,36433448
3693,1318,72012142,72012142
3674,3062,61070697,8862005
2812,1340,72843366,72843366
3235,4412,20311290,89057857
246,556,68918502,68918502
3756,3589,70893475,70893475
3601,3715,76836361,76836361
4709,4675,43253326,83490498
2646,4017,90978284,9043175
836,1324,90256460,59322962
2441,3090,55851511,63762152
567,2368,8947798,8947798
3144,1261,90039108,90039108
4061,1192,55008283,47095581
2975,1977,63536746,63536746
1261,1473,90039108,31123727
151,2389,86709,86709
3256,1438,20677829,20677829
1859,2590,90046574,82652170
1924,999,66951188,72926128
2647,2148,41230857,98519341
4453,4870,20362932,78981185
1493,1486,21427782,76947659
976,1196,26939565,26939565
308,279,85373471,40896252
4545,4809,62998708,70881420
823,1368,48847892,95953843
30,5,61069779,29150144
76,4322,9073111,9073111
4413,3872,14543888,70530049
3829,4346,99820141,155546
2143,1423,57596483,57596483
3046,2917,96241291,82996102
38,1034,47496728,47496728
1922,3181,22226046,1027829
1462,3462,70896650,70896650
3993,1973,73487618,73487618
2854,1700,5843627,14106652
4675,3993,83490498,73487618
1621,2960,5628611,72703371
3575,4880,65834025,65834025
122,129,47737950,76425565
1875,2813,43743796,43743796
3826,4196,67421695,72069871
256,883,12065972,64788845
2564,2806,62448644,62448644
4966,3647,6568470,6568470
3281,3844,16477221,16477221
833,1160,74370807,55787795
1670,2529,42685112,42685112
2057,2709,4582162,4582162
3992,4121,17112343,44942695
2397,1582,15488215,5087897
1953,2588,64083203,64083203
4160,3439,12533082,12533082
1867,1767,95488679,79792029
4518,4581,96126474,71937912
3983,4008,77710925,6474103
2235,2193,98136733,50263545
4905,1314,76444248,76444248
1421,1451,39662930,78352630
2262,2067,29939509,56217994
4834,4817,15616303,9408281
1544,1787,96723417,47766517
709,168,42448479,88062958
2027,4644,69612326,69612326
2918,2866,59796546,59796546
3429,3607,83677399,9631831
2923,2981,66792683,13606349
590,476,98913094,98913094
4943,4989,98298121,54479713
624,1521,70893475,70893475
2802,2920,14150571,81599434
3552,3677,16989025,94990459
446,468,50504342,30401376
4562,4479,85373471,85373471
333,298,68111959,19123275
4758,4125,58816110,58816110
835,694,63328670,46810524
4955,4181,78569140,78569140
875,995,62850300,4739849
756,1569,31224380,31224380
1771,4287,75332358,75332358
1059,1341,24072562,96778499
3215,3624,55580846,55580846
2048,4006,76383433,76383433
213,2983,79149764,79149764
3841,3793,21463210,94286367
1012,1121,87393448,88293925
413,304,99074726,99074726
1839,1802,78628617,67279293
914,3969,72846594,72846594
2471,4001,61069779,61069779
1525,3857,86221068,86221068
2646,4756,90978284,90978284
3687,293,47489385,47489385
1507,2268,87643054,87643054
4580,3314,27245204,27766182
4248,4036,10685063,94958101
1634,2043,86882871,22428277
397,1235,68165735,29577824
385,1898,62056298,62056298
449,607,6338813,6338813
655,2173,91220018,91220018
4142,4027,42916025,42916025
3702,2937,3719496,23791371
4918,2676,93776985,43794467
3295,4276,33129866,33129866
3979,2693,69190107,94179802
1443,1586,45802393,60136662
4686,4541,29742908,83602230
520,379,27936689,38789659
2617,4068,38640906,38640906
2333,2323,98273948,98273948
3824,2001,33671724,33671724
1324,1342,59322962,59322962
1393,947,8099224,8099224
2449,3666,73499475,22813039
4444,2877,78614998,78614998
2732,2971,91942640,91942640
1424,1694,96790164,164557
2628,2850,380423,380423
818,1655,68408657,78352630
446,26,50504342,84545400
1835,1938,84764606,54871328
4706,3264,14609777,14609777
3617,4569,68070763,68070763
2445,4082,46804787,46804787
554,498,38744855,26222227
1046,960,41318743,75445835
941,678,2014158,55674284
2026,2149,16662127,69016955
63,1200,39970307,39970307
3261,4641,43356743,43356743
3660,4350,92962693,4421835
4721,2525,97608694,97608694
8,1907,28266219,28266219
2525,4721,97608694,97608694
3328,2830,51638716,51638716
876,899,28277772,43905256
1289,2300,84910530,84910530
568,554,69612326,38744855
1521,3589,70893475,70893475
2293,4600,65708090,65708090
2573,2439,99591486,34492720
1427,1187,89554216,17124817
2160,2758,32983595,32983595
2927,3425,29506377,14543888
1595,2986,57464253,67717764
420,804,99125537,99125537
3118,3141,99751804,99751804
4651,3341,90324843,90324843
2054,2224,94958101,67507435
1782,1536,77775078,25014697
512,2729,47158970,47158970
1021,620,49773247,49773247
4813,4571,83901999,45675427
4475,3758,63152059,63152059
41,4541,83602230,83602230
1970,540,83423401,28698985
4922,4972,31768171,15547152
3852,2089,5648239,5648239
4994,4094,77799870,91161366
4242,2769,70498422,70498422
4185,4221,65638900,65638900
1246,4121,44942695,44942695
1889,2012,70589721,16748809
442,391,58091147,18784531
2229,656,50738289,50738289
3734,4699,4739849,86412233
4505,4576,97454515,81723326
2896,4088,26694615,26694615
3653,3313,17901946,90384658
611,2334,3223892,3223892
1450,4301,74693675,48338228
4674,4762,95183713,69088393
1654,1593,69511679,1325162
527,354,17672111,17672111
680,1387,4174602,4174602
4250,2485,4239689,4239689
1134,1328,8350629,98814542
1483,1482,3614940,89082723
2439,2573,34492720,99591486
1970,4983,83423401,83423401
349,469,51220806,14841375
1187,3554,17124817,17124817
4586,4770,9492523,5568334
2437,662,19444100,19444100
2175,2877,958395,78614998
131,246,40133191,68918502
1146,2735,60455744,60455744
141,2691,77817640,77817640
483,4606,25691279,25691279
2090,4230,46313406,46313406
925,521,825842,880904
2692,3103,82100627,98929709
1548,271,35343921,35343921
1962,2769,70498422,70498422
2189,1728,45701822,55215653
3309,1530,913845,913845
4864,3933,22050395,22050395
3314,1874,27766182,92972354
492,1164,18660372,18660372
2885,1697,55787795,55787795
182,184,20767183,47099989
1610,102,72676149,62265367
4889,2714,31458464,31458464
1370,2076,89082723,93491201
2659,1650,33803563,33803563
1604,2014,31234794,31234794
2036,4640,34609729,34609729
2994,3855,58965981,58965981
4947,4870,9868890,78981185
2780,3337,98794914,98794914
2095,4466,55569182,55569182
3282,2272,76568731,76568731
987,59,65314831,65314831
3942,3779,28246248,74958621
3340,1230,5537114,5537114
754,531,76905660,76905660
3794,3386,4864599,74401722
616,826,14543888,14543888
4936,3176,3147370,3147370
4122,448,45346961,45346961
1746,1545,45388062,45388062
1774,560,39038717,39038717
3382,3563,37935648,60941987
4917,1621,5628611,5628611
2170,3943,51172528,51172528
3491,1749,89790706,89790706
2643,1948,3183555,3183555
2094,2901,13569666,13569666
4062,4719,42181723,61300702
643,1050,58358632,58358632
481,493,17762675,30614901
4479,2563,85373471,63906119
3782,3389,18135471,18135471
425,4799,85387150,85387150
1786,1738,58107573,64632619
4788,3547,7272289,7272289
3945,4844,90330463,85108154
4803,4875,9350546,46663549
3939,2289,86697510,86697510
3137,2833,78583328,78583328
2204,679,15647031,15647031
4699,3734,86412233,4739849
1755,1341,36812288,96778499
2166,2144,47645459,50816329
2234,558,78951624,78951624
4801,4950,76165809,76165809
3770,238,83990360,83990360
1726,1808,93528021,93528021
4809,4545,70881420,62998708
2734,2601,58084042,83753761
1843,178,66951188,68074121
492,480,18660372,40933598
867,1589,66348349,13217521
2257,1444,24768632,29727321
1720,1505,13722979,13722979
3431,3697,47717366,42932340
740,730,13892831,68091720
1748,2506,35119614,35119614
4191,416,13030060,13030060
2763,3009,61410236,50557340
1722,1056,55959752,96845985
724,722,99166225,16056912
1517,1590,94721060,62080505
1812,1215,27688365,73100110
2077,2681,50557340,50557340
1980,2785,32537341,96415128
2532,4429,62491214,62491214
2769,1898,70498422,62056298
4002,3755,8529950,8529950
3243,2720,53239647,53239647
4113,4266,69010049,69010049
87,673,32132980,32132980
142,380,61798233,61798233
2743,1845,67900911,35343921
771,551,81121807,26814881
2335,2316,4103875,85428500
3460,2425,76854178,76854178
2195,3962,31528690,16477221
230,1661,86864069,55215653
1252,1120,9631831,54728002
978,1783,36468326,36468326
3631,3475,38679298,38679298
2387,3903,86853731,86853731
401,4926,39401708,39401708
3603,3642,64793684,30902439
4670,4564,94195023,229817
3016,1630,23949855,23949855
189,2791,88316830,22032242
2924,4256,25631086,25631086
2213,754,76905660,76905660
927,1185,4739849,95844498
3014,2200,59941088,59941088
2223,1701,38215862,13131189
2271,466,64120641,64120641
4781,352,76885055,76885055
1388,2068,62562005,62562005
2479,1398,42256386,94295492
2224,2340,67507435,67507435
892,669,71328911,71328911
2351,2152,76470318,76470318
498,284,26222227,31234794
3037,2857,36064709,1732941
1184,1780,36419712,36419712
1727,487,9236630,9236630
3294,4176,74680952,74680952
1042,2599,82100627,82100627
1639,603,82297201,82297201
641,40,2641508,64575436
4436,3471,83829218,95583780
4761,3039,95489884,95489884
2975,3147,63536746,28471584
3911,2603,93470181,93470181
1361,366,99024526,99024526
3145,3595,4421835,4421835
3730,4477,32088593,32088593
34,271,35343921,35343921
2632,1990,13131189,13131189
3811,1204,70801722,70801722
2756,2322,77865747,77865747
1493,1717,21427782,27243059
1395,1182,54165321,61131546
4593,422,26474426,72102612
3156,2670,33357604,33357604
1243,3528,52246533,52246533
773,610,30293130,85478632
625,2432,99591486,65813343
1368,2476,95953843,48847892
2844,3603,15905316,64793684
1278,1536,5677129,25014697
2219,1299,20937727,20937727
4658,4688,27688365,92050331
4412,3235,89057857,20311290
2633,2336,3170824,43916992
1160,497,55787795,55787795
1896,3046,96241291,96241291
2792,1871,41617072,46810524
2833,3858,78583328,7762808
3846,3763,41426298,41426298
1797,4989,54479713,54479713
1817,1935,57933822,4739849
4840,4621,59570958,25768956
3183,3153,64632619,22415743
1521,624,70893475,70893475
13,225,83345380,72151099
2074,544,3490008,76367286
444,411,1721182,72676149
860,2312,13534463,15616303
4053,3194,1338773,61558878
4533,4585,70896650,31729823
703,2099,63207516,63207516
3251,4492,98387930,57470227
1941,3812,6691184,6691184
4028,3366,28978983,59943459
838,1506,72667571,31836313
939,3773,25788457,25788457
3341,4651,90324843,90324843
4136,4131,76347047,20626521
80,1827,3697363,3697363
4147,3997,62562005,62562005
59,987,65314831,65314831
35,364,27936689,30333839
2242,478,40305309,40305309
3525,3425,14543888,14543888
356,419,60123721,53541500
311,942,91985445,27265470
1904,1422,1325162,83423401
2778,1949,62841965,62841965
2244,1490,33004861,33004861
4119,2851,21181910,60123721
2161,1492,94556244,94556244
4139,3998,14530227,45552137
3709,2687,96368191,96368191
2730,188,1228171,1228171
206,367,63397958,63397958
3664,3210,58159938,14580682
862,3152,49425254,49425254
3730,2746,32088593,32088593
863,1805,41077493,41077493
3287,2213,76905660,76905660
907,3568,71622676,71622676
77,78,79265056,18660372
3466,3087,84926086,94556244
1467,1690,39085388,28978983
992,3383,4171362,4171362
935,634,82057926,82057926
2903,2452,17323704,17323704
4056,3855,44568256,58965981
4006,2048,76383433,76383433
3739,4673,44248923,44248923
669,892,71328911,71328911
932,3746,24400347,24400347
3743,4792,89205733,89205733
2385,1708,53228892,53228892
4484,3780,450149,450149
3923,3447,96019450,57827943
2995,3357,12221937,12221937
4263,4306,57164085,57164085
710,637,58056219,58056219
1794,2206,75976765,9236630
4034,4483,16198505,42021312
4223,4907,3637765,57611112
66,77,13187109,79265056
4435,4009,98657193,9236630
4060,4620,405096,405096
1785,107,87321343,87321343
4211,4789,23856806,7147119
804,420,99125537,99125537
1850,273,6252058,71280693
1380,2273,43861744,43861744
3373,2872,41077493,41077493
503,4629,43183596,43183596
176,2285,77510048,77510048
2043,1570,22428277,22428277
1268,1988,90207164,52924700
1834,4614,45232200,45232200
2830,2889,51638716,31718399
2466,2841,48495516,51708076
3543,2236,26477481,26477481
1308,2289,1104236,86697510
2813,4642,43743796,43743796
731,1756,36629563,36629563
4013,1404,85706086,60320010
119,1606,71574553,71574553
3658,3162,43258128,43258128
3422,2885,28665584,55787795
3220,950,13822898,67485481
63,21,39970307,55430765
1427,4088,89554216,26694615
2134,274,11304726,11304726
1497,3100,99751804,99751804
2661,4369,48898943,48898943
3903,3868,86853731,91260846
467,784,27992338,27992338
1093,1704,49335128,26638497
778,2595,3071212,3071212
4873,4369,42916025,48898943
161,2892,77969440,77969440
101,2612,47237488,47237488
2181,470,21210019,21210019
1329,1422,66218307,83423401
2545,3376,18057896,18057896
2736,2678,26754623,74589953
895,2887,80533487,14251561
2469,2334,3223892,3223892
3176,4936,3147370,3147370
17,440,64434621,64434621
294,1206,71317342,71317342
581,482,34843787,25649552
1266,90,21246098,86736765
2592,2441,55851511,55851511
979,262,57789852,57789852
1789,1528,5240566,62640653
2899,871,80321589,80321589
2098,593,7957687,7957687
3892,2524,97098355,97098355
205,612,3495884,46392438
3226,2434,83829218,83829218
4604,1003,99157261,99157261
2623,4127,42185671,42185671
1166,1027,69511679,6497871
938,2597,46807977,46807977
2204,4143,15647031,15647031
4690,3443,24220446,90666973
3752,2894,56811064,56811064
4503,4519,12051656,36849596
4303,4165,369747,56037305
1971,2336,7212462,43916992
4094,4994,91161366,77799870
1081,781,68562779,68562779
4360,3918,57611112,87367193
1106,2531,50578938,50578938
774,3778,36575867,36575867
426,557,83300756,56495931
2869,453,54514698,54514698
1890,2347,33546608,31729823
2359,3091,77280909,77280909
2070,1002,5821557,5821557
4093,2527,80016307,80016307
991,743,26477481,37031481
774,745,36575867,10292706
3260,1277,1303863,1303863
3609,4134,16362430,16362430
1298,3640,73952224,81864337
512,516,47158970,33427104
2559,2627,74486714,47051532
3562,4059,90256460,87040196
2125,2106,91315982,91315982
468,446,30401376,50504342
2911,2557,10826302,10826302
3081,3197,37428150,64047583
416,4191,13030060,13030060
1720,1828,13722979,75423354
4654,4930,2436099,2436099
2138,1523,32611747,32611747
865,3650,80770179,80770179
4724,4356,29322005,29322005
2100,2170,54945133,51172528
2504,1765,30614901,30614901
222,245,20660827,78352630
1660,851,75486941,75486941
600,871,80321589,80321589
1304,1741,84826357,83440291
1491,1079,24677336,92234924
4,59,26386218,65314831
909,165,20066342,20066342
4293,4291,84368698,4171362
3288,2749,2805881,2805881
3121,4558,21497899,21497899
2247,1587,77471133,77471133
1207,3471,57154873,95583780
1386,2719,98794914,83717093
3067,3046,8842159,96241291
589,4361,88297495,88297495
2514,2574,96241025,61149253
1867,2763,95488679,61410236
3594,3206,11420408,1961260
1422,1329,83423401,66218307
4171,3483,46782255,46782255
3822,3329,8403135,52126269
1279,1280,24338822,38807237
3319,2220,8919246,8919246
3900,2202,71945328,71945328
4509,3478,40484099,40484099
894,163,91341487,41077493
3368,4327,42757268,42757268
3641,3668,99081882,99081882
2710,2112,78582654,52652730
871,933,80321589,38349362
473,4041,62248567,62248567
2539,4216,38061764,18057896
2947,1301,5250814,49456731
914,751,72846594,92621034
4175,4248,10685063,10685063
4455,4531,54047974,54047974
2879,3237,39505396,39505396
198,2237,16644303,16644303
4179,4367,81022944,50194235
4786,3355,61526055,61526055
3447,3923,57827943,96019450
2289,3408,86697510,9606755
420,1303,99125537,7344987
3565,3686,84557253,42327165
4585,4533,31729823,70896650
4230,2090,46313406,46313406
675,1529,7762808,51002974
539,702,46965155,96979145
1232,2615,60796679,60796679
1285,3673,97856648,97856648
115,374,72703371,72703371
78,492,18660372,18660372
926,64,548946,64195580
4227,2694,62163672,62163672
630,2402,84926086,84926086
2361,2321,96042947,96042947
4059,4315,87040196,2175588
3763,3499,41426298,41426298
1927,1571,23721403,23721403
2778,4595,62841965,62841965
4476,402,20807752,20807752
4918,4948,93776985,37137998
4407,4503,12051656,12051656
4826,1683,4327208,4327208
3778,774,36575867,36575867
2683,2493,18526446,88703349
958,1305,57164085,57164085
1983,2267,26807351,26807351
290,388,80016307,53794076
4261,2584,14044657,14044657
990,2048,49726021,76383433
4980,2271,64120641,64120641
1955,2205,79693751,32193999
4341,4270,54296406,5568334
3047,2137,6241926,6241926
265,560,42861093,39038717
2255,4123,40486458,40486458
2312,2442,15616303,56525099
3554,1187,17124817,17124817
515,1903,64215660,82638324
4374,3629,26599192,88405139
4145,3806,16488584,29132692
4854,2051,43777613,43777613
1700,2854,14106652,5843627
1965,4320,72620436,72620436
1595,586,57464253,55072146
1529,3201,51002974,51002974
1453,1405,8862005,96831381
68,2382,10527493,10527493
1654,1166,69511679,69511679
4737,2405,10992474,10992474
3282,3818,76568731,68367497
144,162,22317580,22317580
3552,3413,16989025,17461223
1355,1772,44736828,1358833
2862,2212,38896305,38896305
4166,2818,72287649,72287649
2721,1041,53317082,99236382
2961,2191,96723417,65016397
3090,386,63762152,63762152
3527,387,90424952,90424952
1682,3335,45552137,45552137
505,555,29995898,3917957
2908,2035,56138185,56138185
1526,1775,77956128,13645961
2508,2101,76428638,87685252
372,147,91119397,91119397
3534,3894,10654490,42839163
3095,3066,87072297,55522117
1288,4054,50694287,14127656
2328,1352,10913050,10913050
29,4130,75227712,75227712
1913,1110,65016397,65016397
1335,1133,891986,891986
554,568,38744855,69612326
3595,4291,4421835,4171362
1057,371,8050892,82996102
4906,655,34492720,91220018
3075,3501,2027158,67379783
2,3209,74607937,74607937
1096,4234,58940498,58940498
3605,2269,96778499,96778499
4439,1943,26360511,93818445
900,158,38170918,84617330
55,66,36629563,13187109
1481,1601,83345380,83345380
2666,4730,79305902,79305902
1126,1144,18784531,58492465
1298,433,73952224,39016892
1284,2484,19461637,19461637
3278,1322,3697363,50530660
3130,4376,92674389,92674389
3217,2803,53317082,27936689
1324,836,59322962,90256460
2246,2343,55475595,15335106
967,3487,50275282,50275282
2234,2225,78951624,82739222
472,512,33677701,47158970
2804,3509,12447406,12447406
2663,3570,23576248,8147980
4120,4418,22173108,22173108
746,751,88204774,92621034
3440,458,55966314,55966314
419,356,53541500,60123721
4706,4744,14609777,14024084
1344,1609,48738147,48738147
4172,4056,81864337,44568256
4019,1333,75498715,75498715
3155,3214,55580846,55580846
299,705,99656974,47176039
2281,2421,56559788,64989379
968,800,96241025,63152059
3941,3894,50861295,42839163
2270,1774,90081118,39038717
3342,2811,45430792,45430792
3063,3396,91086585,43078331
3789,2039,49319714,49319714
3018,1933,66567482,66567482
4198,4193,82057926,53082261
2866,2293,59796546,65708090
2334,2469,3223892,3223892
4462,4239,70881420,88293925
3629,1269,88405139,88405139
749,123,72883065,3326112
883,1106,64788845,50578938
371,2917,82996102,82996102
3218,3620,82181882,56466363
4209,4998,59863620,59863620
4742,3246,41674139,41674139
3281,2922,16477221,43357830
693,4365,1767713,1767713
1505,1274,13722979,91288921
3289,3271,71423722,99377248
3817,3427,31138176,31138176
3380,4621,25768956,25768956
2148,1905,98519341,98623137
2459,3753,26349323,26349323
2292,3347,74523706,74523706
3381,3274,93806090,29767894
3231,4498,6556365,4624403
784,467,27992338,27992338
968,1042,96241025,82100627
3468,3687,76639366,47489385
1632,2025,20066342,20066342
2707,2771,93281248,72766337
558,878,78951624,70498422
150,595,55008283,55008283
2027,568,69612326,69612326
122,4697,47737950,47737950
1309,2274,13478307,71359896
777,693,69590043,1767713
2002,1972,23821817,78287377
3818,3921,68367497,52371399
2351,4048,76470318,76470318
4185,2668,65638900,65638900
1050,2693,58358632,94179802
4969,4699,37916738,86412233
2311,2434,53480982,83829218
3097,3343,91220018,91220018
1786,1795,58107573,6497871
1791,1910,22537920,22537920
2076,2537,93491201,93934134
3041,3182,33339877,40150345
1960,4311,25486070,25486070
1609,1344,48738147,48738147
2433,2545,18057896,18057896
279,308,40896252,85373471
246,131,68918502,40133191
2269,3605,96778499,96778499
2894,2876,56811064,21363419
1903,515,82638324,64215660
4210,3785,48847892,48847892
1681,2388,52465981,46218810
595,1187,55008283,17124817
4059,3323,87040196,87040196
4644,2027,69612326,69612326
2309,2896,26694615,26694615
1206,294,71317342,71317342
2761,2239,84545400,84545400
2802,2240,14150571,14150571
3346,2892,77969440,77969440
3478,4509,40484099,40484099
1017,4973,24661530,24661530
475,3458,38372203,38372203
4292,4204,275408,8842159
4213,1696,561224,561224
4182,4332,55580846,55580846
2165,1804,49910894,72550225
1473,4960,31123727,31123727
2048,990,76383433,49726021
4019,4274,75498715,37113780
3515,4283,78214870,78214870
3588,2775,891986,891986
3471,1207,95583780,57154873
2829,1740,71808865,6556365
506,4878,44496732,44496732
3194,4053,61558878,1338773
4801,4202,76165809,76165809
2297,2081,91119397,91119397
2999,3585,91169056,6565440
664,4683,89039191,48032085
1442,1072,84494751,84494751
4783,4562,85373471,85373471
2107,1691,30333839,30333839
630,376,84926086,39068744
1022,1129,89420525,33427104
3317,861,2548734,2548734
220,212,73679952,46810524
1295,995,4739849,4739849
4435,4495,98657193,39187280
4755,4436,91882810,83829218
3917,1122,8398308,72205367
730,728,68091720,1823341
4852,4554,1477852,66599246
241,271,561224,35343921
1574,1578,14106652,95844498
1123,2874,55296427,450149
1068,2938,72188011,72188011
3499,3763,41426298,41426298
3341,3177,90324843,76641932
3038,3368,28978983,42757268
1384,2649,3075035,31138176
4837,4919,84043404,50275282
3634,918,42916025,91383439
1779,1229,35252118,1946248
4838,4326,14949527,34440553
4256,2924,25631086,25631086
2926,3083,87898869,64186512
2797,3198,61052466,8030237
3767,1713,53728098,53728098
3659,2439,34492720,34492720
1596,1781,47012170,50373158
1079,1491,92234924,24677336
4284,3925,22624117,22624117
1636,362,86790279,86790279
2601,2734,83753761,58084042
2228,1994,43735288,95488866
2821,4723,39995722,68059497
238,3770,83990360,83990360
208,1383,8627985,8627985
4537,4519,12051656,36849596
3761,2837,86790279,90656857
2119,2172,88703349,61360005
670,919,35765240,35765240
2922,4253,43357830,43357830
3335,1682,45552137,45552137
4465,4350,4421835,4421835
3209,3263,74607937,40286764
2026,180,16662127,52034170
400,277,48118368,94990459
3777,3949,64870388,42932340
2619,3434,21584660,81723326
1683,1763,4327208,4327208
1714,3062,8862005,8862005
2531,1106,50578938,50578938
3176,53,3147370,3147370
275,282,26349323,37089059
3697,3431,42932340,47717366
2883,2460,58423775,40642527
1723,1310,38008728,21584660
2516,3161,20806029,20806029
2055,3742,35765240,35765240
2672,2627,91944535,47051532
4759,3642,30902439,30902439
1173,1553,25768956,69591165
156,940,18476250,18476250
1902,1433,91883324,91883324
974,1572,24041639,24041639
2147,2927,29506377,29506377
2636,1886,52898903,52898903
535,744,59904097,80533487
263,285,1970790,1970790
1731,1551,66142153,41542028
2069,792,88402712,88402712
3846,4062,41426298,42181723
85,1181,76109820,76109820
1691,1600,30333839,30333839
2863,1821,76165809,76165809
2912,3403,88293925,88293925
3330,1930,55527478,55527478
3132,3672,95183713,95183713
899,876,43905256,28277772
1502,1849,76737326,32193999
2591,2530,97735414,77846945
1362,1546,45283377,39672166
1,140,80798103,41503975
3827,3675,28731174,28731174
1115,2837,90656857,90656857
1177,1500,88679309,88679309
2288,1482,89082723,89082723
2859,2466,48495516,48495516
1130,930,6691184,6691184
1154,1516,27265470,22408568
3800,51,93289159,93289159
3127,1234,34161730,34161730
1432,1497,99751804,99751804
2338,2242,91288921,40305309
4528,4890,49456731,49456731
1942,27,42181723,42181723
4187,4597,90113241,90113241
4646,4882,33085503,33085503
1690,2435,28978983,43552817
2481,1244,80161326,91346483
2727,482,25649552,25649552
1676,810,13624371,13624371
3408,3849,9606755,46663549
85,376,76109820,39068744
1200,63,39970307,39970307
4692,3951,82939188,95410359
4981,1610,72676149,72676149
2233,849,67128418,67128418
475,9,38372203,38372203
4067,4838,14949527,14949527
808,1121,88293925,88293925
4361,589,88297495,88297495
3941,4204,50861295,8842159
2905,609,84632050,84632050
2205,1955,32193999,79693751
496,1300,99513863,5677129
2533,2723,19866994,19866994
217,653,99731361,99731361
2586,4535,964014,97680709
2716,3827,80718067,28731174
4476,4484,20807752,450149
3746,932,24400347,24400347
2442,2312,56525099,15616303
475,2116,38372203,15645259
3432,4448,4103875,4103875
1305,4263,57164085,57164085
3777,3399,64870388,45388062
2674,2783,3072183,5302289
2794,1653,47237488,3001801
2906,1894,16989025,70022734
4573,4538,51172528,51172528
693,474,1767713,77105393
999,3698,72926128,72926128
2060,2102,825842,825842
4840,1095,59570958,59570958
1478,929,72667571,74958621
4475,4380,63152059,46326040
1686,1632,8403135,20066342
343,3515,78214870,78214870
2499,2149,78802475,69016955
1358,1012,87393448,87393448
3665,2296,21427782,89367785
318,2933,65110200,65110200
4468,4377,73991015,89704460
3582,83,99139401,99139401
2391,3784,18660372,18660372
3327,2008,2641508,14793359
3112,4069,92665667,92665667
4149,4331,3093542,3093542
3937,3923,77131735,96019450
1509,2349,49936973,49936973
3310,3007,54618160,54618160
1568,714,880904,880904
747,1016,11126225,11126225
4812,2810,91883324,91883324
2704,2675,19511423,19511423
2013,283,86936795,78549961
3644,4465,4421835,4421835
3675,368,28731174,28731174
4187,3926,90113241,90113241
3961,3354,77280909,77280909
1232,657,60796679,60796679
2644,2257,67260033,24768632
3867,3692,53758278,53758278
1496,2652,22954923,22954923
4936,3677,3147370,94990459
600,794,80321589,34500822
2948,2375,67079740,67079740
3001,1447,39490030,83796176
2724,2630,16025932,23847065
1371,4054,14127656,14127656
1655,3584,78352630,68408657
2447,3032,99439601,76947659
3541,4057,61814311,61814311
4996,3812,6691184,6691184
2127,546,85114485,85114485
2662,3859,37989923,37989923
2785,1980,96415128,32537341
3688,1488,37862124,37862124
3096,3791,67990276,55215653
3634,4369,42916025,48898943
2882,3081,36220913,37428150
2607,890,26814881,26814881
3252,1860,20661375,20661375
3730,4602,32088593,52981190
1863,1641,70794847,70794847
2200,2458,59941088,67656006
130,858,86189077,96368191
3125,3216,87911015,831279
2132,3226,26826959,83829218
2754,2751,91288921,77720425
